anime_id,anime,rating
19109,Fate/kaleid liner Prisma°ÓIllya Specials,6.88
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,6.88
12461,Hiiro no Kakera,6.88
8465,Ichiban Ushiro no Daimaou Specials,6.88
3326,Inaka Isha,6.88
12963,Jewelpet Kira°ÓDeco!,6.88
6297,Kamen Rider Den-O: Imagin Anime 2,6.88
10098,Kobato.: Hajimete no Kobato.,6.88
4262,Koihime?Musou,6.88
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,6.88
1243,Night Head Genesis,6.88
28819,Okusama ga Seitokaichou!,6.88
31980,Okusama ga Seitokaichou! OVA,6.88
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,6.88
1035,Patalliro Saiyuuki!,6.88
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,6.88
10933,R-15 OVA,6.88
13727,Rinne no Lagrange: Kamogawa Days,6.88
32151,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials,6.88
21879,Sword Art Online: Sword Art Offline - Extra Edition,6.88
26395,Teekyuu 4,6.88
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,6.88
688,Uta Kata,6.88
6166,Asobi ni Iku yo!,6.87
8648,Break Blade Picture Drama,6.87
31147,Concrete Revolutio: Choujin Gensou,6.87
16355,Dansai Bunri no Crime Edge,6.87
5802,Fantascope: Tylostoma,6.87
22513,Freely Tomorrow,6.87
32415,Garo: Honoo no Kokuin - Home,6.88
4486,Getter Robo G,6.87
3602,Ginga Tetsudou 999: Eternal Fantasy,6.87
646,Haunted Junction,6.87
1082,Hikari to Mizu no Daphne,6.87
9957,Hoshizora no Violin,6.87
2598,Juusenki L-Gaim,6.87
7148,Ladies versus Butlers!,6.87
21235,Log Horizon Recap,6.87
25897,Love Live! School Idol Project: ¶Ã&#039;s °˙NEXT LoveLive! 2014 - Endless Parade Makuai Drama,6.87
273,Mahoutsukai ni Taisetsu na Koto,6.87
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,6.87
3618,Moyashimon: Kin Gekijou Deluxe,6.87
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,6.87
466,One Piece: Taose! Kaizoku Ganzack,6.87
19099,Pokemon: Mewtwo - Kakusei e no Prologue,6.87
6560,Popee the Performer,6.87
30749,Saijaku Muhai no Bahamut,6.87
7016,Senjou no Valkyria: SenVal Theater,6.87
30412,Shi Xiong,6.87
30381,Sousei no Aquarion Evol,6.87
3954,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,6.87
30567,Teekyuu 5,6.87
2633,The°ÓDoraemons: Dokidoki Kikansha Daibakusou!,6.87
5143,Tokusou Kihei Dorvack,6.87
1218,Tonagura!,6.87
5505,Viper&#039;s Creed,6.87
2128,Yuusha Raideen,6.87
1487,.hack//Unison,6.86
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,6.85
2579,Anime 80-nichikan Sekai Isshuu,6.86
12027,Anne no Nikki: Anne Frank Monogatari,6.86
4657,Arad Senki: Slap Up Party,6.86
495,Bakuretsu Hunters,6.86
2705,Bakusou Kyoudai Let&#039;s &amp; Go,6.86
11457,Chibi°ÓDevi!,6.86
3028,Cluster Edge Specials,6.86
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,6.86
2814,Dondon Domeru to Ron,6.86
2629,Doraemon and Itchy the Stray,6.86
4362,Fireball,6.86
3012,Gekitou! Crush Gear Turbo,6.86
19889,Genshiken Nidaime Specials,6.86
15895,Hiyokoi (2012),6.86
10359,Jewelpet Sunshine,6.86
757,Kaze wo Mita Shounen,6.86
865,Kikou Senki Dragonar,6.86
31930,Koukaku no Pandora: Ghost Urn,6.86
4411,Mirai Robo Daltanias,6.86
7322,Needless Specials,6.86
12659,Nisoku Hokou,6.86
25259,Persona 4 the Animation: A Brief Lesson on Izanagi &amp; Izanami,6.86
1748,Piyoko ni Omakase pyo!,6.86
5526,Pokemon: Pikachu no Natsuyasumi,6.86
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,6.86
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu°˙Kotatsu°˚Haru,6.85
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,6.86
20843,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Specials",6.86
30919,Sora no Method: Aru Shoujo no Kyuujitsu°Ô,6.86
7536,Soukou Kihei Votoms: Pailsen Files the Movie,6.86
6245,Spirit of Wonder: China-san Tanpenshuu,6.86
422,Stratos 4 OVA,6.86
6162,Tailenders,6.86
22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,6.86
1265,Yoroiden Samurai Troopers Gaiden,6.86
28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,6.85
13047,Anime Koukyoushi: Jungle Taitei,6.85
1550,Attack No.1,6.85
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete,6.85
10897,Boku wa Tomodachi ga Sukunai Episode 0,6.85
357,Bokusatsu Tenshi Dokuro-chan,6.85
2255,Choujuu Kishin Dancougar,6.85
2703,Chousoku Spinner,6.85
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,6.85
15547,Cross Fight B-Daman eS,6.85
293,Di Gi Charat,6.85
12343,Dirty Pair Flash 2,6.85
563,DNA2,6.85
378,eX-Driver the Movie,6.85
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special,6.85
318,Hand Maid May,6.85
2217,Hand Maid May Special,6.85
30651,Itoshi no Muco,6.86
18053,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,6.85
13367,"Kono Naka ni Hitori, Imouto ga Iru!",6.85
6229,Konpeki no Kantai,6.85
557,Koutetsu Tenshi Kurumi Encore,6.85
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,6.85
3182,Massugu ni Ikou. 2nd Season,6.85
17585,Myself ; Yourself Specials,6.85
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,6.85
22661,One Piece: Cry Heart,6.85
2783,Oyayubi Hime Monogatari,6.85
4136,Penguin Musume?Heart,6.85
1771,Ring ni Kakero 1: Nichibei Kessen-hen,6.85
11635,Sacred Seven: Shirogane no Tsubasa,6.85
27709,Saki Biyori Animation,6.85
4031,Sakigake!! Otokojuku Movie,6.85
6330,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,6.85
2934,Shiawase Sou no Okojo-san,6.85
2811,Soratobu Yuureisen,6.85
2620,Spider Riders: Yomigaeru Taiyou,6.85
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,6.85
924,Transformers: Choujin Master Force,6.85
3964,Turn A Gundam II Movie: Moonlight Butterfly,6.85
6964,Yuu°ÓYuu°ÓHakusho Picture Drama,6.85
9624,30-sai no Hoken Taiiku,6.84
17082,Aiura,6.84
4339,Ashita e Attack!,6.84
10582,Astarotte no Omocha! EX,6.83
2786,Bakegyamon,6.84
5082,Battle Spirits: Shounen Toppa Bashin,6.84
723,Candy Candy (Movie),6.84
8956,Denkou Chou Tokkyuu Hikarian,6.84
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,6.84
13755,Feeling from Mountain and Water,6.82
6971,Gegege no Kitarou (1971),6.84
771,Ginyuu Mokushiroku Meine Liebe Wieder,6.84
4211,Hareluya II Boy,6.84
5036,Hurricane Live! 2033,6.84
248,Ichigo 100%,6.84
5129,Jikuu Boukenki Zentrix,6.84
24629,Koufuku Graffiti,6.84
15005,Kyou no Asuka Show,6.84
21415,Machine-Doll wa Kizutsukanai Specials,6.84
21835,Majin Bone,6.84
8599,Mayoi Neko Overrun! Specials,6.84
4306,Mizugumo Monmon,6.84
4468,Nagagutsu wo Haita Neko no Bouken,6.84
1247,Project BLUE Chikyuu SOS,6.84
30292,Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi,6.84
4723,Seishun Anime Zenshuu,6.84
7774,Shin Koihime?Musou OVA,6.84
2180,Slow Step,6.84
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.84
14853,Tsukumo,6.84
447,Wei? Kreuz,6.84
10532,Working&#039;!! Announcement Specials,6.84
2334,Anime Sanjuushi: Aramis no Bouken,6.83
1893,Azuki-chan,6.83
32664,Bananya,6.83
8123,Cooking Papa,6.83
9353,D.C. I&amp;II P.S.P. Re-Animated,6.83
24823,Days,6.83
1756,Di Gi Charat Natsuyasumi Special,6.83
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,6.83
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,6.83
33658,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou - Akiyama Yukari no Sensha Kouza,6.82
5250,God Mazinger,6.83
297,Grenadier: Hohoemi no Senshi,6.83
9095,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,6.83
11255,Ikkitousen: Shuugaku Toushi Keppuuroku,6.83
12585,Inazuma Eleven Go Recap,6.83
9750,Itsuka Tenma no Kuro Usagi,6.83
3720,Jack to Mame no Ki,6.83
9773,Lady Lady!! (1988),6.83
2457,Majokko Tsukune-chan,6.83
30379,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,6.83
17855,Namiuchigiwa no Muromi-san OVA,6.83
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.83
19855,Nobunagun,6.83
616,Nurse Angel Ririka SOS,6.83
10197,Nyanpire The Animation,6.83
1300,Omishi Mahou Gekijou: Risky/Safety,6.83
2826,Oz no Mahoutsukai (1986),6.83
8705,Phantom: Requiem for the Phantom Picture Drama,6.83
4069,Pucca,6.83
10823,Ranma ?: 1994 Music Calendar,6.83
25859,Re-Kan!,6.83
33142,Re:Zero kara Hajimeru Break Time,6.83
2511,Sengoku Majin Goushougun: Toki no Etranger,6.83
1103,Shinkon Gattai Godannar!!,6.83
2612,Spoon Oba-san,6.83
32555,Stella no Mahou,6.83
1001,Tide-Line Blue Special,6.83
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,6.83
926,Transformers Victory,6.83
21845,Ushinawareta Mirai wo Motomete,6.83
1952,Vampire Hunter,6.83
23487,Witch Craft Works Specials,6.83
14355,Yama no Susume,6.83
2387,Ai Monogatari: 9 Love Stories,6.82
19429,Akuma no Riddle,6.82
2576,Araiguma Rascal,6.82
9858,Bakusou Kyoudai Let&#039;s &amp; Go!! WGP Bousou Mini Yonku Daitsuiseki,6.82
1123,Beet the Vandel Buster Excellion,6.82
7229,Black Jack ONA,6.82
3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,6.82
6855,Da Nao Tiangong,6.82
234,Dan Doh!!,6.82
1802,Dirty Pair Flash,6.82
2635,Doraemon: Featherplace,6.82
5973,Fight Ippatsu! Juuden-chan!!,6.82
271,Gad Guard,6.82
32946,Gyakuten Saiban 6 Prologue,6.81
797,Hanaukyou Maid-tai OVA,6.82
6882,Hatsukoi Limited: Gentei Shoujo,6.82
16928,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,6.82
6958,Hyakko OVA,6.82
18247,IS: Infinite Stratos 2,6.82
8208,Jigoku Sensei Nube (Movie),6.82
26063,Kaibutsu Oujo (OVA) Specials,6.82
2704,Kaiketsu Jouki Tanteidan,6.82
3935,Karakuri Kiden: Hiwou Senki,6.82
14059,Kimagure Orange°ÓRoad: Soushuuhen Tanabata Special,6.82
20909,Kyoukai no Kanata: Mini Theater,6.82
1433,Lupin III: Babylon no Ougon Densetsu,6.82
28817,Mikagura Gakuen Kumikyoku,6.82
33741,Mobile Police Patlabor Reboot,6.82
921,Nurse Witch Komugi-chan Magikarte Z,6.82
13173,Puka Puka Juju,6.82
1881,Sasami: Mahou Shoujo Club,6.82
13619,Sayonara Zetsubou Sensei Special Omake,6.82
6500,Seikon no Qwaser,6.82
27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari",6.82
32228,Teekyuu 7,6.82
23067,Tenkai Knights,6.82
1043,Tokyo Babylon,6.82
179,Ultra Maniac OVA,6.82
3069,Yamato yo Towa ni,6.82
3021,Yume Senshi Wingman,6.82
314,Ace wo Nerae! 2,6.81
1749,Amaenaide yo!!: Yasumanaide yo!!,6.81
1497,Aru Machi Kado no Monogatari,6.81
9736,Astarotte no Omocha!,6.81
1593,Azumanga Web Daioh,6.81
288,Bakuten Shoot Beyblade,6.81
32379,Berserk (2016),6.81
22745,Brothers Conflict Special,6.81
2802,Candy Candy: Candy no Natsu Yasumi,6.81
4201,Chocchan Monogatari,6.81
11177,Cross Fight B-Daman,6.81
31050,Cyborg 009 VS Devilman,6.81
1757,Di Gi Charat Christmas Special,6.81
2795,Dragonaut: The Resonance,6.81
9837,Emblem Take 2,6.81
8187,Fumiko no Kokuhaku,6.81
6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,6.81
260,Happy°ÓLesson (TV),6.81
21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,6.81
17919,Houkago no Pleiades (TV),6.81
4808,Hurricane Polymar,6.81
26183,Ikkitousen: Extravaganza Epoch,6.81
16964,Inazuma Eleven Go: TCG CM NG-shuu,6.81
24821,Isshuukan Friends. Specials,6.81
667,Kashimashi: Girl Meets Girl,6.81
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,6.8
18495,Kitakubu Katsudou Kiroku,6.81
25939,Mahou Shoujo Lyrical Nanoha ViVid,6.81
20999,Mini Van Special,6.81
86,Mobile Suit Gundam ZZ,6.81
9040,Mokei Senshi Gunpla Builders Beginning G,6.81
1109,Monster Extra,6.81
8235,Muumin (1972),6.81
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,6.81
2970,Night Wizard,6.81
21177,Nobunaga the Fool,6.81
21707,Pretty Rhythm Movie: All Star Selection - Prism Show°ÓBest Ten,6.81
25857,PriPara Movie: Mi~nna Atsumare! Prism°ÓTours,6.81
919,Ray The Animation,6.81
11491,Recorder to Randoseru Do?,6.81
3024,Ribbon no Kishi,6.81
5201,Salad Juu Yuushi Tomatoman,6.81
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,6.81
533,Sensei no Ojikan: Doki Doki School Hours,6.81
19391,Shingeki no Kyojin Picture Drama,6.81
420,Spriggan,6.81
12857,Star Driver the Movie,6.81
10702,Tekken: Blood Vengeance,6.81
2114,Tenkuu Senki Shurato: Sousei e no Anto,6.81
7330,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,6.81
1675,Transformers Micron Densetsu,6.81
5484,Wagaya no Oinari-sama. Specials,6.81
4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,6.81
1266,Yoroiden Samurai Troopers Kikoutei Densetsu,6.81
12455,Yuu°ÓYuu°ÓHakusho: Mu Mu Hakusho,6.81
28789,3-gatsu no Lion meets Bump of Chicken,6.8
373,Bannou Bunka Neko-Musume,6.8
2089,Choujikuu Seiki Orguss,6.8
8632,Chuuzumou,6.8
63,DearS,6.8
1758,Di Gi Charat Tsuyu Specials,6.8
2653,Doraemon: Ganbare! Gian!!,6.8
1317,Eyeshield 21: Maboroshi no Golden Bowl,6.8
18851,Fate/kaleid liner Prisma°ÓIllya: Undoukai de Dance!,6.8
3355,Fortune Dogs,6.8
1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,6.8
850,Gakuen Heaven,6.8
1581,Gift: Eternal Rainbow,6.8
385,Gilgamesh,6.8
10470,God Eater Prologue,6.8
12483,Gregory Horror Show: The Last Train,6.8
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,6.8
25689,Hyakka Ryouran: Samurai After,6.8
2831,Ie Naki Ko (Movie),6.8
2905,Ikkitousen: Dragon Destiny Specials,6.8
24451,Kanojo ga Flag wo Oraretara OVA,6.8
1204,Kujira no Chouyaku,6.8
671,Lemon Angel Project,6.8
27857,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,6.8
5274,Magical°ÔTaruruuto-kun,6.8
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,6.8
11209,Maken-Ki! OVA,6.8
1161,Maze°ÓBakunetsu Jikuu (TV),6.8
3836,Meiken Jolie,6.8
11615,Morita-san wa Mukuchi. 2,6.8
2603,Mushi-Uta,6.8
12663,Patalliro! Stardust Keikaku,6.8
29697,Prince of Tennis: Message in a Bottle,6.8
18099,Recorder to Randoseru Mi°Ó,6.8
11483,Redline Pilot,6.8
33524,Sakamoto desu ga? Special,6.8
3005,Shadow Skill,6.8
2628,"The°ÓDoraemons: Strange, Sweets, Strange?",6.8
2580,Tsukuyomi: Moon Phase Special,6.8
2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,6.8
23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,6.8
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken,6.8
6670,8-gatsu no Symphony: Shibuya 2002-2003,6.79
27939,Afro Samurai Pilot,6.79
1957,Ai Tenshi Densetsu Wedding Peach DX,6.79
937,Appleseed,6.79
3271,Bakuto Sengen Daigander,6.79
12745,Bari Bari Densetsu (1987),6.79
7619,Gegege no Kitarou (1996),6.79
5936,Hashire! Shiroi Ookami,6.79
9001,Je T&#039;aime,6.79
3130,Kaibutsu-kun (1980),6.79
17731,Ketsuekigata-kun!,6.79
3394,Kimagure Orange°ÓRoad: Shounen Jump Special,6.79
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,6.79
2106,Kiss Dum: Engage Planet,6.79
10732,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,6.79
6230,Kyokujitsu no Kantai,6.79
3057,Loveless Specials,6.79
32321,Lupin III (2015): Italian Game,6.79
518,Mahou no Princess Minky Momo,6.79
626,Mamotte Shugogetten!,6.79
29855,Meiji Tokyo Renka Movie: Yumihari no Serenade,6.79
12503,Mirai Nikki (TV): Ura Mirai Nikki,6.79
3438,Moero! Top Striker,6.79
13833,Nagareboshi Lens,6.79
10807,Nichijou: Tanken Nichijou no Machi,6.79
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,6.79
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,6.79
4793,Pokemon: Pichu to Pikachu,6.79
2161,Skull Man,6.79
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),6.79
1544,Super Robot Taisen OG The Animation,6.79
31440,Teekyuu 6,6.79
3686,Tokimeki Memorial: Only Love Specials,6.79
1737,Uchuu Senshi Baldios,6.79
25397,Absolute Duo,6.78
3835,Ai no Gakko Cuore Monogatari,6.78
25241,Akame ga Kill! Theater,6.78
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,6.78
20543,Bayonetta: Bloody Fate,6.78
9119,Chirorin Mura Monogatari,6.78
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,6.78
4508,D.C.S.S: Da Capo Second Season Omake,6.78
1752,Di Gi Charat: Hoshi no Tabi,6.78
29413,Dog Days Recap,6.78
3023,Esper Mami,6.78
2042,Five Star Stories,6.78
3381,Fushigi no Umi no Nadia Specials,6.78
17679,Gambo,6.78
6653,Ginga Tetsudou 999: Glass no Clair,6.78
3037,GS Mikami: Gokuraku Daisakusen!!,6.78
1325,Hamelin no Violin Hiki,6.78
7579,Happy°ÓLesson: Hoka Hoka°ÔKanna to Futari Kiri,6.78
1316,Idaten Jump,6.78
637,Iketeru Futari,6.78
2556,Jungle Taitei (1989),6.78
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,6.78
913,Kakutou Bijin Wulong,6.78
3923,Kamen Rider Den-O: Imagin Anime,6.78
32287,Kanamewo,6.79
21701,Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,6.78
3085,Koharu Biyori,6.78
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,6.78
9519,Medaka no Gakkou,6.78
9335,Megane na Kanojo,6.78
222,Mezzo DSA,6.78
32962,Occultic;Nine,6.78
14199,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,6.78
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,6.78
6666,Passion,6.78
17573,Planetarium Uchuu Kyoudai: Itten no Hikari,6.79
9107,Pokemon Best Wishes!,6.78
14093,Pokemon Best Wishes! Season 2,6.78
5256,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai",6.78
6877,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,6.78
30625,Princess Princess Specials,6.75
17933,Pyuu to Fuku! Jaguar,6.78
26019,Rokujouma no Shinryakusha!?,6.78
25285,Seirei Tsukai no Blade Dance Specials,6.78
2033,Tamala 2010: A Punk Cat in Space,6.78
23439,Toki wa Meguru: Tokyo Station,6.78
8230,True Tears Epilogue,6.78
3761,Wanwan Sanjuushi,6.78
2032,Wellber no Monogatari: Sisters of Wellber,6.78
1533,Ai Tenshi Densetsu Wedding Peach,6.77
23627,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,6.77
33046,B-Project: Kodou£™Ambitious,6.77
1669,Bakuten Shoot Beyblade 2002,6.77
1136,Betterman,6.77
2495,Chance Triangle Session,6.77
4503,Choujikuu Kidan Southern Cross,6.77
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,6.77
2650,"Doraemon Movie: Boku, Momotarou no Nanna no Sa",6.77
7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,6.77
2953,Egao,6.77
13731,Eureka Seven: New Order,6.77
7307,Gegege no Kitarou (1985),6.77
3481,Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,6.77
9515,Highschool of the Dead: Drifters of the Dead,6.77
2050,Honoo no Tenkousei,6.77
1409,IGPX: Immortal Grand Prix,6.77
5333,Ikkitousen: Great Guardians Specials,6.77
2565,Jungle Taitei: Susume Leo!,6.77
12991,Katte ni Kaizou Specials,6.77
148,Kita e.: Diamond Dust Drops,6.77
16756,Kuiba: Zhi Shiwanhuoji,6.77
2980,Kuusou Kagaku Sekai Gulliver Boy,6.77
4320,Lupin III: Green vs. Red,6.77
2039,Mahou no Yousei Persia,6.77
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!",6.77
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.77
9581,MM! Specials,6.77
26351,Nagato Yuki-chan no Shoushitsu,6.77
5865,Nanaka 6/17 Special,6.77
615,Nurse Witch Komugi-chan Magikarte,6.77
3827,Ore wa Teppei,6.77
1182,Shamanic Princess,6.77
23209,Sora no Method,6.77
28063,Sword Art Online II: Sword Art Offline II,6.77
15125,Teekyuu,6.77
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,6.77
1822,The Hakkenden,6.77
473,Tide-Line Blue,6.77
4467,Universe,6.77
20267,Wooser no Sono Higurashi: Kakusei-hen,6.77
29017,Wooser no Sono Higurashi: Mugen-hen,6.77
11755,009 Re:Cyborg,6.76
27911,Anime de Wakaru Shinryounaika,6.76
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,6.76
5002,Bari Bari Densetsu,6.76
1962,Chikyuu Bouei Kazoku,6.76
14827,D.C.III: Da Capo III,6.76
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.76
6714,Dragon Ball Z: Atsumare! Gokuu World,6.76
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,6.76
2319,Freedom Previsited,6.76
259,Happy°ÓLesson,6.76
2224,Hikari no Densetsu,6.76
6008,Jewelpet,6.76
1660,Kurogane Communication,6.76
2911,Kyoushirou to Towa no Sora Specials,6.76
2038,Mahou no Star Magical Emi,6.76
4052,Medarot Damashii,6.76
17655,Mobile Suit Gundam AGE: Memory of Eden,6.76
6736,Mouryou no Hako Special,6.76
33075,Musaigen no Phantom World Special,6.76
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,6.76
8783,Nezha Nao Hai,6.76
24991,No Game No Life Specials,6.76
24705,"Ore, Twintail ni Narimasu.",6.76
2615,Otome wa Boku ni Koishiteru Special,6.76
3366,Persona: Trinity Soul,6.76
16718,SKET Dance: SD Character Flash Anime,6.76
1742,Souryuuden,6.76
2619,Spider Riders: Oracle no Yuusha-tachi,6.76
12699,Tales of Gekijou,6.76
33811,Teekyuu 8,6.76
17233,The House,6.76
3008,Time Bokan Series: Yatterman,6.76
7591,Tono to Issho,6.76
6129,Umi Monogatari: Anata ga Ite Kureta Koto,6.76
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,6.76
3077,Warau Salesman,6.76
1718,Winter Garden,6.76
315,Xiao Qian,6.76
298,.hack//Tasogare no Udewa Densetsu,6.75
2221,Aishite Knight,6.75
8950,Akage no Anne: Green Gables e no Michi,6.75
9706,Canaan: Minorikawa Report 201X Shanghai,6.75
1149,Choujuushin Gravion Zwei,6.75
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,6.75
2627,Doraemon: It&#039;s New Year!,6.75
987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,6.75
236,E&#039;s Otherwise,6.75
504,Fatal Fury: The Motion Picture,6.75
23499,Gakumon!: Ookami Shoujo wa Kujikenai,6.75
11268,Ganso Tensai Bakabon,6.75
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,6.75
29853,Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza,6.75
1706,Gun Frontier,6.75
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,6.75
1466,Hakugei Densetsu,6.75
1848,Haou Taikei Ryuu Knight,6.75
1181,Hikyou Tanken Fam &amp; Ihrlie,6.75
8507,Ikkitousen: Xtreme Xecutor Specials,6.75
6087,Jetter Mars,6.75
3464,Kemeko Deluxe!,6.75
5305,Koihime?Musou OVA,6.75
16906,Line Offline: Salaryman,6.75
1445,Mach GoGoGo,6.75
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,6.75
3388,Majokko Megu-chan,6.75
4782,Mama wa Poyopoyo Saurus ga Osuki,6.75
